wgt	ira	a401	hval	hmort	hequity	nifa	net_nifa	tfa	net_tfa	tfa_he	tw	age	inc	fsize	educ	db	marr	male	twoearn	dum91	e401	i1	i2	i3	i4	i5	i6	i7	p401	pira	hown	a1	a2	a3	a4	a5	nohs	hs	smcol	col	a	icat	ecat	f1	f2	f3	f4	f5	f6	f	zhat	wntfa1	wntfa2	wntfa3	wntfa4	wntfa5	wntfa6	wntfa7	wnet_nifa1	wnet_nifa2	wnet_nifa3	wnet_nifa4	wnet_nifa5	wnet_nifa6	wnet_nifa7	wtw1	wtw2	wtw3	wtw4	wtw5	wtw6	wtw7	net_n401	wnet_n4014
4287.565	0	0	35000	28000	7000	100	-5900	100	-5900	1100	3100	53	14496	2	15	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	4	2	3	0	1	0	0	0	0	2	.143074	.0411656	.0391123	.0387417	.0531242	.0552344	.0647438	.0663745	.0416085	.0398342	.0393357	.0604528	.0585862	.053869	.0547522	.0370661	.0310928	.0312662	.0322246	.030988	.0373528	.0372125	-5900	.0530883
3064.019	0	0	0	0	0	0	0	0	0	0	4800	46	17280	6	12	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	4	2	2	0	0	0	0	1	0	5	.1152104	.038783	.0389435	.0388961	.0378809	.0377512	.0367538	.0365676	.0387499	.0390243	.0390019	.0367835	.0370889	.0377231	.0375694	.0389922	.0395619	.0394275	.0402118	.0407895	.036178	.03592	0	.0378744
3711.104	0	0	280000	120000	160000	21199	21199	21199	21199	181199	181199	39	50283	4	16	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	3	6	4	0	0	0	1	0	0	4	.6688337	.3723772	.3408264	.3462461	.3186153	.3158569	.3795853	.3883626	.3737483	.3322172	.3287908	.3202174	.3173942	.3550973	.3499266	.3765331	.3700927	.3718577	.4041202	.4357644	.4279616	.3872173	21199	.318849
4692.444	7000	0	300000	0	300000	999	999	7999	7999	307999	320829	37	51060	1	15	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	3	6	3	1	0	0	0	0	0	1	.4868788	.1270243	.1268093	.1337035	.1316374	.1305456	.1283907	.119844	.1213994	.1210681	.1251674	.1237178	.1226205	.1193159	.1129703	.1310272	.1364278	.1340327	.1152828	.1073668	.1078586	.114345	7999	.1309465
3859.999	0	0	185000	150000	35000	200	-24800	200	-24800	10200	10200	56	31548	6	14	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	5	4	3	0	0	0	0	1	0	5	.3719455	.1806876	.182411	.2036219	.1995204	.1962817	.1944418	.2877738	.1754226	.1771519	.1981319	.1956746	.1819441	.1817786	.1957701	.1748549	.1524383	.1513307	.1505603	.1351678	.1339942	.1318581	-24800	.1946557
4068.285	0	0	40000	34900	5100	34568	32568	34568	32568	37668	56618	49	12675	3	12	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	4	2	2	0	0	1	0	0	0	3	.4041266	.1932826	.2661443	.2850076	.2642457	.2157985	.2008142	.2351927	.1792699	.2251197	.2385744	.3518811	.4476749	.4424382	.426014	.2416373	.2955576	.2865932	.2682631	.2654345	.2989165	.2687849	32568	.2644013
4348.073	0	0	0	0	0	199	199	199	199	199	40199	41	25542	4	8	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	3	1	0	0	0	1	0	0	4	.5315681	.3803961	.3829537	.3833144	.3918304	.3861869	.3893231	.3962662	.3815247	.3842578	.3860073	.4019255	.3993562	.3894961	.3899461	.394689	.402845	.3971355	.3977422	.3637334	.3697798	.3839095	199	.3938351
4099.459	5800	0	105000	60000	45000	30300	30083	36100	35883	80883	80883	39	56913	3	16	0	1	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	3	6	4	0	0	1	0	0	0	3	.5336504	.149509	.1490312	.1565921	.1582369	.1568782	.1576235	.2002161	.1500519	.1492495	.1528641	.1553196	.1534774	.1556993	.1956427	.1514647	.1513805	.1521602	.1597022	.1608469	.1573073	.1583859	35883	.1577037
2796.582	0	0	0	0	0	699	-8301	699	-8301	-8301	-4651	39	28836	2	18	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	3	4	0	1	0	0	0	0	2	.2060434	.076287	.0760331	.075832	.0756446	.0847512	.0856203	.0843324	.0784558	.0784181	.0785181	.0784248	.0881631	.0879683	.0810641	.072965	.0736056	.0745217	.0749679	.0713922	.0715508	.0688883	-8301	.0756844
4086.264	0	0	50000	25000	25000	37100	36950	37100	36950	61950	73000	37	14400	2	16	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	3	2	4	0	1	0	0	0	0	2	.143074	.0527977	.0587959	.0619627	.0923345	.1001407	.1093354	.1055738	.0504342	.0502845	.052979	.2386941	.2600918	.2976635	.3100171	.0479847	.0576444	.0574859	.0525314	.0523668	.0920329	.0913731	36950	.0927549
3699.328	0	0	0	0	0	2458	2258	2458	2258	2258	6158	32	13866	2	12	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	2	2	0	1	0	0	0	0	2	.1152104	.0393129	.0401758	.0402219	.0335401	.0327396	.030168	.029829	.0391573	.0401562	.0402995	.0296084	.0298863	.0311959	.0317855	.0391911	.0401806	.0399958	.0409771	.0418615	.035167	.0348224	2258	.0335436
3436.31	0	0	2200	0	2200	50	50	50	50	2250	2750	26	16215	3	13	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	2	3	0	0	1	0	0	0	3	.1582553	.0554706	.0561121	.0558959	.0543188	.054041	.0520452	.0516785	.0555512	.0568813	.0567561	.053637	.0542942	.0556233	.05509	.0482385	.0415448	.0417696	.0428195	.0408643	.048262	.048122	50	.0543093
6310.753	25000	0	125000	38000	87000	75000	75000	100000	100000	187000	187000	64	43002	2	14	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	5	5	3	0	1	0	0	0	0	2	.4624346	.1417027	.1245999	.1238651	.1331863	.1343756	.138899	.0303413	.1402977	.1286275	.1261006	.1172352	.1193713	.0574647	.0549751	.1655106	.1707525	.1620858	.1544708	.1515072	.1773999	.1742172	100000	.1286785
13071.1	0	0	0	0	0	100	-1700	100	-1700	-1700	4300	35	42393	4	12	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	5	2	0	0	0	1	0	0	4	.3243191	.1173422	.1215501	.1216505	.12227	.1222537	.12169	.1185507	.1173581	.1197075	.120088	.1240721	.1239823	.1160832	.1169966	.1179778	.1176936	.1176642	.1181348	.1186827	.1252145	.1246947	-1700	.1226895
3597.114	0	0	75000	72000	3000	4100	-8900	4100	-8900	-5900	-1900	37	50280	4	13	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	3	6	3	0	0	0	1	0	0	4	.5405443	.2593096	.2599598	.2647465	.2623284	.2632793	.2621397	.2260624	.2559802	.2567979	.2618588	.2591477	.2602283	.2578486	.227199	.2628698	.2561727	.2549799	.2529151	.2515905	.2591092	.2555691	-8900	.2622496
2495.016	1000	0	0	0	0	135	-365	1135	635	635	3985	25	21630	1	16	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	3	4	1	0	0	0	0	0	1	.2029813	.0567343	.0559297	.055859	.0558837	.0626632	.062008	.0603916	.0513832	.0513285	.0513567	.0513638	.0579636	.0581889	.0549706	.0578513	.0583711	.0587519	.0592592	.060677	.0602337	.0632015	635	.0555229
4174.826	0	0	55000	55000	0	704	-1796	704	-1796	-1796	20204	44	51552	4	12	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	3	6	2	0	0	0	1	0	0	4	.6688337	.3667391	.3808839	.3794544	.3529734	.3545414	.3268925	.3309059	.3665177	.3826263	.3832313	.3556106	.3568823	.3399473	.3413185	.3645799	.3682084	.3566943	.3570149	.3455136	.3387731	.3194501	-1796	.3538127
5019.268	0	0	0	0	0	0	0	0	0	0	0	27	8286	1	12	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	2	1	0	0	0	0	0	1	.0278493	.0055495	.0051365	.0048749	.003777	.0038106	.0038134	.0038098	.0055789	.0057412	.0055859	.0047262	.004765	.0047293	.0047608	.0049562	.003543	.0036207	.0037994	.0038236	.0036908	.0038975	0	.0037638
4069.492	0	0	0	0	0	5199	4199	5199	4199	4199	16749	44	15870	2	12	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	2	2	0	1	0	0	0	0	2	.1152104	.0397731	.0412149	.0413577	.0302753	.0290915	.0262065	.0259153	.0395102	.0410683	.0413691	.024872	.024887	.0260705	.0273077	.0407713	.0450672	.0445325	.0463855	.0497761	.0299547	.0294327	4199	.0302875
5773.185	0	0	45000	36000	9000	0	0	0	0	9000	9000	32	22440	3	12	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	2	3	2	0	0	1	0	0	0	3	.273178	.1195716	.1193719	.1194288	.1195236	.1196473	.1192131	.1178926	.1191096	.1190704	.1190363	.1191058	.1213532	.1215421	.1193791	.1431978	.1433894	.1440501	.1448216	.1452927	.1444759	.1551519	0	.1194185
5664.672	0	0	0	0	0	360	-165	360	-165	-165	335	37	20421	1	13	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	3	3	1	0	0	0	0	0	1	.2060434	.0693605	.069355	.069389	.0694283	.069518	.0693629	.0680621	.0697832	.0697737	.0697577	.0697849	.0712668	.0714054	.0694988	.0705454	.0707991	.0711624	.0713205	.0705499	.0704539	.0718194	-165	.0694446
4865.758	0	0	65000	11500	53500	0	-400	0	-400	53100	53600	48	27156	2	12	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	4	3	2	0	1	0	0	0	0	2	.2694195	.0897526	.0895562	.089561	.0895903	.0910185	.0907215	.0888601	.0901835	.0901465	.0901423	.0901726	.0940488	.0942465	.091003	.0815908	.0797596	.0778507	.0766971	.0805946	.0816241	.0664019	-400	.0895697
3863.511	25800	0	135000	30000	105000	42505	40005	68305	65805	170805	170805	38	52035	4	15	1	1	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	3	6	3	0	0	0	1	0	0	4	.7130944	.3524478	.2967332	.2985357	.4452111	.4478484	.340382	.2478201	.3515179	.292166	.2895918	.3595465	.3569083	.3071341	.3046277	.3496448	.3448268	.3458706	.3793865	.4177742	.4121428	.3701438	65805	.436097
5473.398	0	0	0	0	0	0	0	0	0	0	0	31	23223	4	12	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	3	2	0	0	0	1	0	0	4	.2092901	.0944272	.0944464	.0945251	.0946175	.0936902	.093457	.0925306	.0941804	.0941722	.0941314	.0941894	.0943467	.0944739	.093112	.0967432	.0967919	.0968482	.0969146	.0963753	.0962699	.0975659	0	.094571
4677.848	6000	0	0	0	0	502	-27498	6502	-21498	-21498	-7498	45	34002	3	12	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	4	4	2	0	0	1	0	0	0	3	.277538	.1309655	.132586	.147956	.1475167	.1445801	.1424735	.2038945	.1219397	.1236501	.1444503	.1420955	.1331117	.1341159	.1421807	.1219033	.0995392	.097426	.0881489	.1001211	.1000693	.0996461	-21498	.1443623
3902.903	0	0	200000	50000	150000	9999	4999	9999	4999	154999	154999	41	60600	5	12	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	3	6	2	0	0	0	0	1	0	5	.6688337	.3684022	.3678491	.3691657	.3253215	.3256764	.34798	.3303557	.3686495	.3659279	.3647145	.32866	.3286636	.3511358	.3524899	.3745795	.3688844	.3806951	.3988134	.4377654	.4386967	.40697	4999	.3267366
5647.623	58000	0	75000	0	75000	31897	29897	89897	87897	162897	365897	59	79545	2	18	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	5	7	4	0	1	0	0	0	0	2	.5801663	.1235726	.1183853	.1287347	.131062	.0948692	.09752	.0785695	.1221766	.1243258	.1333051	.1310176	.1319696	.1312481	.1012978	.1236684	.1056469	.1100456	.0936529	.1010879	.1360165	.1478493	87897	.1316145
5823.625	0	0	0	0	0	0	0	0	0	0	0	27	18156	4	12	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	2	2	0	0	0	1	0	0	4	.1283302	.0506931	.0514096	.0514093	.0509074	.0508714	.0497891	.0495349	.0506017	.0514003	.0514262	.0521545	.0526932	.0535035	.0530346	.0498208	.049683	.0497372	.0495455	.0486431	.0509939	.0511742	0	.0509088
5421.035	0	0	0	0	0	750	-450	750	-450	-450	-450	53	21600	1	12	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	4	3	2	1	0	0	0	0	0	1	.2060434	.0695946	.06958	.069607	.0696399	.0700483	.0699131	.0685145	.070074	.0700632	.0700506	.0700746	.0719268	.072063	.0696932	.0709222	.071234	.0716794	.0718809	.0707041	.0706405	.0715028	-450	.0696565
3988.61	15522	0	210000	96000	114000	48500	47500	64022	63022	177022	215822	37	41994	4	12	0	1	1	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	3	5	2	0	0	0	1	0	0	4	.4624346	.153435	.1672748	.1666091	.1660315	.1668324	.1750081	.2025393	.1512257	.1523445	.1510081	.1250537	.1262975	.179579	.1896451	.1665397	.1725108	.168559	.1586218	.1580284	.2183245	.2149491	63022	.1592252
3872.232	0	0	63000	59000	4000	7500	7300	7500	7300	11300	13100	31	50346	4	12	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	2	6	2	0	0	0	1	0	0	4	.5405443	.2614704	.260897	.2648574	.2652891	.2642696	.2642737	.2656582	.2611519	.2604727	.2634753	.2642018	.2627441	.2630645	.2613821	.2626589	.2577906	.2572577	.2630875	.2609082	.2646905	.2644067	7300	.2651758
4973.101	0	0	0	0	0	100	-3800	100	-3800	-3800	9033	51	19815	1	15	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4	2	3	1	0	0	0	0	0	1	.4215196	.2345634	.2104737	.2141695	.218437	.1966823	.1960753	.1965629	.2366883	.2132682	.2148582	.2255516	.1976864	.1988694	.2020317	.225585	.2431065	.2276566	.2383755	.2408271	.2507569	.2668028	-3800	.2178031
4676.592	0	0	0	0	0	100	-1480	100	-1480	-1480	3361	33	12501	2	12	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	2	2	0	1	0	0	0	0	2	.4215196	.2301766	.2206647	.2213716	.2305352	.2213628	.2191822	.223434	.2310547	.2229086	.2229952	.2330333	.2252546	.2265329	.2287388	.2273491	.229458	.2261261	.2292282	.2304647	.2446976	.2393678	-1480	.230339
3872.62	0	0	0	0	0	499	199	499	199	199	1474	35	33012	3	14	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	4	3	0	0	1	0	0	0	3	.3086649	.1290658	.1290534	.1283305	.1285504	.1287317	.1287957	.1222709	.129761	.1297873	.1293784	.1295906	.1305759	.1305384	.1295823	.1306943	.1245187	.1238204	.1213692	.1175409	.1169308	.1157113	199	.1288416
3447.665	0	0	80000	50400	29600	626	626	626	626	30226	34294	28	38400	2	12	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	4	2	0	1	0	0	0	0	2	.3719455	.1599026	.1598832	.1584604	.1590244	.1590202	.1588531	.1516992	.1591269	.1591309	.1577192	.1580473	.1584376	.1581592	.1580359	.1652203	.1683456	.1700991	.1799497	.1774452	.1787038	.1814355	626	.1594931
3953.266	0	0	30000	24500	5500	600	450	600	450	5950	6950	36	26472	3	10	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	3	3	1	0	0	1	0	0	0	3	.273178	.1190198	.1188427	.1189157	.1190249	.118397	.1179219	.1168485	.11843	.1183939	.1183522	.1184286	.1197917	.1199844	.1189574	.1448473	.145266	.1462423	.1471954	.1463285	.1455457	.156008	450	.1189199
4414.036	0	0	0	0	0	3300	-46700	3300	-46700	-46700	-46700	32	44460	4	14	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	5	3	0	0	0	1	0	0	4	.5995759	.352861	.4104347	.7253579	.7311825	.7204834	.7547812	.5092839	.3480727	.3524403	.5649474	.5756972	.5782791	.5973338	.384892	.3537734	.337649	.6680257	.7164579	.6618796	.5896868	.5807399	-46700	.7224365
6260.731	0	0	0	0	0	750	750	750	750	750	3950	25	27657	1	12	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	3	2	1	0	0	0	0	0	1	.2060434	.0686128	.068637	.0686928	.0687516	.0678259	.067615	.0666609	.068856	.0688505	.0688241	.0688607	.0691332	.0692757	.0689304	.06883	.0688295	.0688371	.0688053	.0697404	.0695293	.0725974	750	.0687676
4838.46	0	0	0	0	0	469	-43434	469	-43434	-43434	-34434	60	40917	3	13	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	5	5	3	0	0	1	0	0	0	3	.3243191	.1290394	.0872138	.0865616	.0907421	.0922855	.1058864	.0641082	.1322606	.121367	.1198793	.1196	.121818	.0644127	.0657483	.1168846	.1140434	.1295139	.1250085	.1276095	.1173979	.1201651	-43434	.0921727
3999.064	0	0	0	0	0	20400	8400	20400	8400	8400	11400	35	47040	4	18	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	5	4	0	0	0	1	0	0	4	.3243191	.114628	.1260366	.1261317	.1247557	.1244637	.1224408	.1066244	.1139376	.1170381	.1173335	.1128811	.1125778	.1046044	.1033922	.118179	.1183353	.1160633	.1169498	.1169666	.1199495	.1196084	8400	.1237028
3234.792	0	0	0	0	0	10299	10299	10299	10299	10299	11924	44	22956	2	6	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	3	1	0	1	0	0	0	0	2	.2060434	.0611766	.0615239	.061756	.0619554	.0517807	.0516082	.0556388	.0597373	.0597825	.0596759	.0597697	.0472534	.0471516	.0620493	.0651601	.0646718	.0640169	.0636198	.0674192	.0671263	.070762	10299	.0619913
3907.786	12500	0	150000	0	150000	5100	5100	17600	17600	167600	167600	60	23109	2	13	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	5	3	3	0	1	0	0	0	0	2	.2696004	.083371	.0829259	.0831837	.0834951	.0719076	.0717811	.081442	.084731	.0846618	.0846282	.0847186	.0850127	.0852557	.0936506	.042998	.0439631	.0456054	.0463569	.0339555	.0319997	.0360463	17600	.0829872
18415.22	0	0	30000	30000	0	11100	11100	11100	11100	11100	14800	34	28380	4	12	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	2	3	2	0	0	0	1	0	0	4	.273178	.106484	.1068737	.1072445	.1075877	.0910982	.0907428	.0981458	.1031398	.1031927	.1030163	.1031859	.0825077	.082277	.1065363	.1385999	.138201	.1380555	.1383508	.1419376	.1411449	.1502197	11100	.1075275
4429.369	0	0	0	0	0	1204	-296	1204	-296	-296	6904	27	32154	3	13	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	4	3	0	0	1	0	0	0	3	.2951996	.1512332	.1511856	.1501807	.1506056	.1507555	.1507914	.1440845	.1513959	.1513456	.1502855	.1505384	.151438	.1513728	.1505288	.149955	.1511906	.1517164	.1559593	.1436568	.1431523	.1423527	-296	.1508363
4132.285	4318	0	100000	19000	81000	20886	20886	25204	25204	106204	106204	62	33096	2	9	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	5	4	1	0	1	0	0	0	0	2	.3524857	.108717	.1083611	.1048431	.1034819	.1051975	.1075759	.1208946	.1048381	.1043634	.0995609	.0985653	.1044552	.1075476	.0985967	.1077619	.1313883	.1312039	.1211342	.1239491	.1216335	.1170295	25204	.1045767
2553.099	0	0	0	0	0	50	50	50	50	50	50	34	17883	5	6	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	2	1	0	0	0	0	1	0	5	.1283302	.0507075	.051444	.0514461	.0507793	.0507208	.049572	.0493095	.0506128	.0514325	.0514628	.0519206	.0524642	.0533094	.0528592	.0498297	.0497112	.0497629	.0495836	.0486933	.0509492	.0511238	50	.0507809
3493.417	0	0	0	0	0	3100	1200	3100	1200	1200	3700	30	22362	1	13	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	3	3	1	0	0	0	0	0	1	.2060434	.0682474	.0682863	.0683525	.0684204	.0670003	.0667663	.0659995	.0684034	.0684	.0683687	.0684097	.0680775	.0682197	.0686766	.0689476	.068964	.068995	.0689759	.0698015	.0695967	.0725787	1200	.0684364
5114.068	0	0	0	0	0	1900	900	1900	900	900	16400	36	42114	6	15	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	5	3	0	0	0	0	1	0	5	.3243191	.1166392	.1228777	.1229835	.1230763	.1229749	.1218992	.1135138	.1164707	.1191012	.1194752	.1212959	.121118	.1109337	.1112595	.1183208	.118782	.1150308	.1161365	.1157683	.1157405	.1155746	900	.123139
3767.692	50000	0	275000	0	275000	34000	24000	84000	74000	349000	718000	52	97299	4	16	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	4	7	4	0	0	0	1	0	0	4	.7316045	.2632346	.2515357	.2520138	.2370582	.1603633	.1467073	.2884371	.2808257	.2785586	.3423177	.3397982	.2980513	.30364	.2563541	.4033702	.4105092	.4945934	.5673529	.1622186	.0588423	.0369854	74000	.2351129
4376.43	30600	0	50000	0	50000	1049	1049	31649	31649	81649	83149	40	36060	1	13	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	3	4	3	1	0	0	0	0	0	1	.3524857	.1048858	.1044042	.101363	.0992227	.1005955	.1027482	.1294493	.1143595	.114608	.1145965	.1154413	.1158667	.115496	.115409	.114665	.1340483	.1353057	.1329539	.1561173	.1551786	.1526675	31649	.0999301
5949.61	9000	0	0	0	0	1900	-700	10900	8300	8300	8500	40	40194	3	12	1	1	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	3	5	2	0	0	1	0	0	0	3	.7125204	.4151395	.4122964	.357966	.3571111	.352592	.3379311	.339323	.4143161	.4142828	.3763345	.3740085	.3732204	.3676917	.3997405	.4139225	.4121946	.3936883	.3846295	.3906487	.3985746	.410542	8300	.3604239
3017.29	11000	0	180000	70000	110000	4120	-6380	15120	4620	114620	114620	53	88422	5	17	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	4	7	4	0	0	0	0	1	0	5	.5801663	.1225717	.1351648	.1385597	.1330502	.1721371	.1678071	.1532738	.1213406	.1300092	.1302105	.1252922	.1543721	.155655	.1957853	.1255498	.1359216	.1370977	.1467254	.1416614	.1429212	.1511972	4620	.1301229
4766.23	0	0	0	0	0	3000	3000	3000	3000	3000	3000	46	7938	2	12	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	4	1	2	0	1	0	0	0	0	2	.3021799	.0851776	.0875225	.1487766	.161781	.1617874	.1617874	.1645975	.0851776	.0875225	.1487766	.161781	.1617874	.1617874	.1645975	.1651039	.168146	.1314343	.1312792	.152111	.150429	.1502233	3000	.161781
3497.818	0	0	0	0	0	152	-248	152	-248	-248	752	41	14580	3	12	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	2	2	0	0	1	0	0	0	3	.1152104	.0387252	.0388068	.0387504	.0383842	.0383423	.0376122	.0374604	.0387054	.0388956	.0388563	.0376689	.0379516	.0384487	.0382306	.038404	.0377318	.0377534	.0378389	.0375585	.0393031	.0393825	-248	.0383766
4123.046	2000	0	0	0	0	3600	3100	5600	5100	5100	5100	30	29616	3	16	0	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	3	4	0	0	1	0	0	0	3	.2061994	.0745578	.0737423	.0737858	.0739387	.0759367	.0749951	.0761381	.0674939	.0674443	.0674268	.0674864	.0694995	.0697228	.072907	.0797425	.0800605	.0800429	.0804878	.0834095	.0828133	.0868303	5100	.0734393
3870.466	0	0	170000	100000	70000	8000	5500	8000	5500	75500	75500	33	38850	5	12	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	2	4	2	0	0	0	0	1	0	5	.3719455	.1561043	.155845	.1525269	.1525285	.1534389	.1543116	.143818	.1561202	.1558686	.1522017	.1520953	.1556777	.1566298	.1520976	.1495554	.181578	.1840016	.1858713	.2181793	.2183516	.2178572	5500	.1534499
3985.438	0	0	90000	79500	10500	500	100	500	100	10600	10600	41	45624	4	13	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	3	5	3	0	0	0	1	0	0	4	.4407951	.1993912	.1983315	.1984121	.1989928	.1989706	.1983499	.1871396	.199701	.2010096	.2012623	.2049066	.2047379	.1907192	.1905781	.1954352	.1920353	.1999937	.2016513	.2052305	.2290129	.2278331	100	.1998371
3286.137	0	0	0	0	0	0	0	0	0	0	0	45	5277	3	7	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	4	1	1	0	0	1	0	0	0	3	.0278493	.0055495	.0051365	.0048749	.003777	.0038106	.0038134	.0038098	.0055789	.0057412	.0055859	.0047262	.004765	.0047293	.0047608	.0049562	.003543	.0036207	.0037994	.0038236	.0036908	.0038975	0	.0037638
3610.43	0	0	125000	0	125000	387	-113	387	-113	124887	131868	36	21369	2	12	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	3	3	2	0	1	0	0	0	0	2	.2694195	.0894667	.0892819	.0892953	.0893323	.090367	.0900464	.0883063	.089829	.0897936	.0897853	.0898194	.0932336	.0934341	.0907654	.04726	.0465266	.0462961	.045689	.0346179	.0344825	.0615063	-113	.0893115
3776.758	0	0	0	0	0	3150	2650	3150	2650	2650	2650	58	15420	2	12	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	5	2	2	0	1	0	0	0	0	2	.1283302	.0514651	.0532131	.0533542	.0444838	.0434533	.040127	.0396716	.0511947	.0530473	.0533194	.0411336	.0415663	.0433359	.0440872	.0502947	.051182	.051105	.0515324	.0512902	.0485259	.04841	2650	.0444991
